observed_sharpe_ann,expected_max_sharpe_under_null_ann,trials,skew,kurtosis,deflated_sharpe_prob,instrument,best_config
0.7257702431630508,0.5839723500035202,648,1.232826556456213,42.95639583692557,0.7404420717357791,SP500,n150_k2.5_sma50_e0.9_x-0.5_mr1_tf1_h0_s0.0_trigsma_kt0.0_sl0.0_0.0
0.34893068938826616,0.46886183638925916,648,0.06116464538061509,36.060534060879434,0.2963099400009502,NASDAQ,n50_k2.5_sma20_e1.0_x0.0_mr1_tf1_h0_s0.0_trigsma_kt0.0_sl0.0_0.0
0.4355492631767914,0.4129220393700603,648,2.165862427258087,65.07411864009612,0.552985481552453,WTI,n50_k2.5_sma20_e0.9_x-0.5_mr1_tf1_h0_s0.0_trigsma_kt0.0_sl0.0_0.0
0.4416207391218225,0.6945851360109446,648,1.871277926030038,31.63937437545921,0.22482004140365125,GOOG,n100_k1.5_sma10_e1.0_x-0.5_mr1_tf1_h0_s0.0_trigsma_kt0.0_sl0.0_0.0
0.8707025053706083,4.978184745904423,648,0.9593702776658861,17.43255201419237,8.717030772062298e-05,EURUSD,n250_k1.5_sma50_e0.9_x0.5_mr1_tf1_h0_s0.0_trigsma_kt0.0_sl0.0_0.0
