sharpe,cagr,exposure,trades,win_rate,avg_bars,max_bars,avg_win,avg_loss,long_pnl,short_pnl,bars,inst,stop_sigma,max_hold
-3.5796488835846176,-0.5099614129756571,0.498966359706822,698,0.5372492836676218,7.597421203438396,24,0.007018399413748283,-0.02121333938069348,-1.384253722443327,-2.8357551173650615,10642,RELIANCE,3.0,50
-3.203581968828539,-0.4816715218131985,0.5110881413268182,617,0.5510534846029174,8.80388978930308,28,0.006945184977755952,-0.02254834961334152,-1.1941608407298394,-2.6903691097287386,10642,RELIANCE,4.0,0
-3.2914446281563765,-0.48871240219740186,0.5028190189813945,622,0.5546623794212219,8.591639871382636,20,0.007015367703189781,-0.02304228590501213,-1.294352894516476,-2.6680584435714096,10642,RELIANCE,4.0,20
-3.203581968828539,-0.4816715218131985,0.5110881413268182,617,0.5510534846029174,8.80388978930308,28,0.006945184977755952,-0.02254834961334152,-1.1941608407298394,-2.6903691097287386,10642,RELIANCE,4.0,50
-1.0685601220155057,-0.18315592582606324,0.4913072079691758,621,0.6666666666666666,8.417069243156199,55,0.005912319113843716,-0.017419544680426575,-0.03798512348426092,-1.1201605122327418,10641,HDFCBANK,0.0,0
-1.0098420733494675,-0.17271462498819554,0.47326379099708676,642,0.6635514018691588,7.842679127725857,20,0.006033372506343254,-0.016869218063595186,-0.037732592992534814,-1.0358018210417992,10641,HDFCBANK,0.0,20
-1.0793577508906707,-0.18466941032295026,0.49064937505873507,621,0.6666666666666666,8.405797101449275,50,0.005912319113843716,-0.017480834408460405,-0.03798512348426092,-1.1328474859357447,10641,HDFCBANK,0.0,50
-1.955367303662,-0.26594066970317287,0.36641293111549667,1207,0.4084507042253521,3.2294946147473076,16,0.007812250631427371,-0.007922622071315399,-0.6018768974429002,-1.2034357001826017,10641,HDFCBANK,1.0,0
-1.955367303662,-0.26594066970317287,0.36641293111549667,1207,0.4084507042253521,3.2294946147473076,16,0.007812250631427371,-0.007922622071315399,-0.6018768974429002,-1.2034357001826017,10641,HDFCBANK,1.0,20
-1.955367303662,-0.26594066970317287,0.36641293111549667,1207,0.4084507042253521,3.2294946147473076,16,0.007812250631427371,-0.007922622071315399,-0.6018768974429002,-1.2034357001826017,10641,HDFCBANK,1.0,50
-2.3260646578398885,-0.3081900083668324,0.412555210976412,1013,0.4906219151036525,4.332675222112537,18,0.006871895760433962,-0.010820145377096736,-0.6459935865133553,-1.5218692351328806,10641,HDFCBANK,1.5,0
-2.3260646578398885,-0.3081900083668324,0.412555210976412,1013,0.4906219151036525,4.332675222112537,18,0.006871895760433962,-0.010820145377096736,-0.6459935865133553,-1.5218692351328806,10641,HDFCBANK,1.5,20
-2.3260646578398885,-0.3081900083668324,0.412555210976412,1013,0.4906219151036525,4.332675222112537,18,0.006871895760433962,-0.010820145377096736,-0.6459935865133553,-1.5218692351328806,10641,HDFCBANK,1.5,50
-2.1354467451102814,-0.2973554470159689,0.4365191241424678,890,0.5561797752808989,5.217977528089888,18,0.006516125363517751,-0.013414543603016547,-0.5607208800088689,-1.5125417882413803,10641,HDFCBANK,2.0,0
-2.1354467451102814,-0.2973554470159689,0.4365191241424678,890,0.5561797752808989,5.217977528089888,18,0.006516125363517751,-0.013414543603016547,-0.5607208800088689,-1.5125417882413803,10641,HDFCBANK,2.0,20
-2.1354467451102814,-0.2973554470159689,0.4365191241424678,890,0.5561797752808989,5.217977528089888,18,0.006516125363517751,-0.013414543603016547,-0.5607208800088689,-1.5125417882413803,10641,HDFCBANK,2.0,50
