sharpe,cagr,exposure,trades,win_rate,avg_bars,max_bars,avg_win,avg_loss,long_pnl,short_pnl,bars,inst,outer,inner,bb_len
-2.2599412073783087,-0.32819426683672387,0.2877909931889804,649,0.551617873651772,4.362095531587057,21,0.0053655418478444844,-0.014057905003773748,-0.6618123355513289,-1.508174039018506,9837,ICICIBANK,3.0,0.6,10
-0.6876448059073239,-0.1238424068603044,0.25719223340449326,323,0.6099071207430341,7.8328173374613,29,0.009296022185561173,-0.019902839950395195,0.03567801801040121,-0.7121194812046447,9837,ICICIBANK,3.0,0.6,20
-0.23955291993176206,-0.054370343019577716,0.2552607502287283,126,0.6190476190476191,19.928571428571427,74,0.01651889265667025,-0.032169439286431074,0.2525490449071599,-0.508208503435572,9837,ICICIBANK,3.0,0.6,50
-0.42534069591306656,-0.1077111360996692,0.2824031716986886,65,0.5846153846153846,42.738461538461536,141,0.02344934200234247,-0.052114021309446874,-0.05272773645133558,-0.4632758428147158,9837,ICICIBANK,3.0,0.6,100
-2.7101712392826722,-0.3383895385364589,0.22008742502795567,695,0.5381294964028777,3.115107913669065,18,0.004540895819168522,-0.012380948539901838,-0.8369536226570699,-1.439035822282393,9837,ICICIBANK,3.0,1.0,10
-1.084824469651057,-0.15990351818206416,0.1906068923452272,338,0.5887573964497042,5.547337278106509,19,0.0075809679160284155,-0.017492535909902022,-0.25046087806067047,-0.6723889981260558,9837,ICICIBANK,3.0,1.0,20
-0.42731375635324886,-0.07175158169845827,0.18115279048490393,131,0.5877862595419847,13.603053435114504,62,0.013501928387705224,-0.026134306511681873,0.1054455814766191,-0.4770496472541381,9837,ICICIBANK,3.0,1.0,50
-0.37155993324688585,-0.08606430541516492,0.2022974484090678,73,0.684931506849315,27.26027397260274,118,0.0188855925041932,-0.058925431203223175,0.1872031068062484,-0.5982083992707212,9837,ICICIBANK,3.0,1.0,100
-3.1821772574840868,-0.33207950008230086,0.14669106434888685,744,0.5241935483870968,1.939516129032258,8,0.0033709393024207806,-0.01002504099897533,-0.7737310215752919,-1.4604671641178708,9837,ICICIBANK,3.0,1.5,10
-1.491119830578587,-0.17288702338027745,0.12686794754498323,370,0.5702702702702702,3.372972972972973,12,0.005616448164139188,-0.01396434734909674,-0.2950834888102361,-0.7401771770627767,9837,ICICIBANK,3.0,1.5,20
-0.19943388470241952,-0.029681825389868948,0.10938294195384772,144,0.6041666666666666,7.472222222222222,28,0.01173930816032647,-0.020310503304972884,0.06968607842652376,-0.20606495686157503,9837,ICICIBANK,3.0,1.5,50
0.03617630009074132,-0.0030179159654088314,0.11446579241638712,76,0.6447368421052632,14.81578947368421,56,0.014866342843907848,-0.026747012258366763,0.19317927698550164,-0.18689780860992,9837,ICICIBANK,3.0,1.5,100
-3.6351292187996167,-0.5531696257056952,0.6664160872016538,1609,0.6432566811684276,4.40522063393412,39,0.0027387931099890853,-0.013207329129100793,-1.722005411192346,-3.0243506400728055,10642,INFY,1.0,0.0,10
-1.9929409308132395,-0.3750847493531942,0.7113324563052058,986,0.6866125760649088,7.657200811359027,65,0.00426254656881414,-0.017947071187792152,-0.7531696052896264,-1.9067313646509767,10642,INFY,1.0,0.0,20
-0.6269044615302849,-0.16465809452237895,0.7565307273068972,474,0.729957805907173,16.90717299578059,157,0.008000333347633063,-0.02821796360613448,0.02894372570255077,-0.8727277290067241,10642,INFY,1.0,0.0,50
-0.4638350699384351,-0.13128800862713702,0.7810561924450291,236,0.7245762711864406,35.07203389830509,239,0.011666463167360095,-0.040898619208511656,0.15168011582344937,-0.81512516275813,10642,INFY,1.0,0.0,100
-4.545367268138382,-0.6193834890995451,0.6202781432061643,1892,0.6057082452431289,3.486786469344609,40,0.001991789379346743,-0.010747524649502524,-2.1610050122582463,-3.5740577475392685,10642,INFY,1.0,0.3,10
-2.501068904523443,-0.4300980693694156,0.6535425671866191,1224,0.6838235294117647,5.665849673202614,50,0.0031571377250021702,-0.015166777266007571,-1.0175427448401457,-2.209475781277969,10642,INFY,1.0,0.3,20
-0.8570689789091829,-0.20067567457825297,0.6871828603645931,625,0.7376,11.6416,156,0.005924988593668154,-0.02350228437830886,-0.18998114109152042,-0.9329737552701146,10642,INFY,1.0,0.3,50
-0.570925874879577,-0.14510322629693062,0.7134937041909416,323,0.7492260061919505,23.39938080495356,198,0.008374716131991004,-0.03450213366991489,0.07677792291487351,-0.8447694462361568,10642,INFY,1.0,0.3,100
-5.978440030181242,-0.6953073428288896,0.5620184175906785,2286,0.5546806649168854,2.614610673665792,33,0.00121057202608534,-0.008484862547644209,-2.9249281675948673,-4.177656576830726,10642,INFY,1.0,0.6,10
-3.502314586072333,-0.5361960503573876,0.5904905093027626,1561,0.657911595131326,4.012812299807815,44,0.0018847744883458445,-0.0120203759124266,-1.6741123731946124,-2.8091049645100092,10642,INFY,1.0,0.6,20
-1.4683241797465225,-0.29265089729228505,0.6194324375117459,901,0.758046614872364,7.275249722530521,86,0.003463463779654045,-0.019421744982515407,-0.5158744720975286,-1.352520172587118,10642,INFY,1.0,0.6,50
-0.9227450275154294,-0.20258354071437543,0.6354068784063146,492,0.7764227642276422,13.672764227642276,189,0.004943504611543909,-0.027990471075638422,-0.2054447919504258,-0.9850882647600274,10642,INFY,1.0,0.6,100
-9.275274889658881,-0.8370163020969063,0.4868445780868258,2943,0.1019367991845056,1.7590893645939518,13,0.0008392505736326207,-0.004224363865944207,-4.812122487266399,-6.101096038334354,10642,INFY,1.0,1.0,10
-6.982193844900604,-0.7709431143253428,0.5089268934410826,2246,0.09038290293855744,2.409617097061443,33,0.0007602603038718758,-0.004390626254545897,-3.732803449034813,-5.082913147316463,10642,INFY,1.0,1.0,20
-4.808824257932698,-0.6527480300263636,0.5310092087953392,1630,0.0705521472392638,3.454601226993865,50,0.000717930438454229,-0.004146905773684409,-2.4926554578250055,-3.7073447888846385,10642,INFY,1.0,1.0,50
-3.4722427154877873,-0.5414732081358323,0.5424732193196767,1152,0.052083333333333336,4.993923611111111,110,0.0006863307582585411,-0.0041870667031079205,-1.707280546383115,-2.8238164479152204,10642,INFY,1.0,1.0,100
-16.907215241511686,-0.96676505720807,0.42059763202405565,3660,0.009562841530054645,1.222950819672131,6,0.0005721096173165149,-0.00567931477541192,-9.371147910853981,-11.19634431340815,10642,INFY,1.0,1.5,10
-15.710716588886065,-0.971873099778781,0.42773914677692165,3103,0.0016113438607798904,1.4669674508540123,13,0.0009880591530212156,-0.0069536101699160255,-9.32955486746315,-12.20778914317159,10642,INFY,1.0,1.5,20
-16.05994566373388,-0.9873163870706877,0.43798158240932156,2662,0.0,1.7486851990984222,36,,-0.009857241426808593,-11.364381975540939,-14.875594702623538,10642,INFY,1.0,1.5,50
-15.640078999263894,-0.9903716856954857,0.43798158240932156,2219,0.0,2.091482649842271,51,,-0.012551000050328148,-10.698806155773518,-17.15186295590464,10642,INFY,1.0,1.5,100
-2.525708754832385,-0.4220757053583063,0.6168953204284909,1354,0.6558345642540621,4.845642540620384,40,0.003803171042450768,-0.014091242449209581,-1.0844991190027535,-2.1048039766326294,10642,INFY,1.5,0.0,10
-1.3770582480424773,-0.2724703079984251,0.6411388836684834,758,0.6741424802110818,8.977572559366754,65,0.00578795446487819,-0.019074872223412524,-0.45146611043004153,-1.3023825972000966,10642,INFY,1.5,0.0,20
-0.4273224752819594,-0.11766768622507325,0.6759067844390152,337,0.6943620178041543,21.240356083086052,156,0.01065015692793697,-0.029277392092746168,0.17855516413353575,-0.7019898285491403,10642,INFY,1.5,0.0,50
-0.1926757538421385,-0.06873453271223856,0.708701371922571,177,0.7062146892655368,42.41242937853107,234,0.015926552531885064,-0.04318051450227964,0.2779890279154362,-0.5325567155483448,10642,INFY,1.5,0.0,100
-3.081956535883231,-0.4692942919270474,0.5670926517571885,1538,0.6469440832249674,3.9213263979193758,40,0.003101513181915809,-0.012539555008660148,-1.2530389858064872,-2.469933767889742,10642,INFY,1.5,0.3,10
-1.6938380405634388,-0.3086564851005009,0.5782747603833865,868,0.6670506912442397,7.0691244239631335,49,0.0048386838001339355,-0.01686434682450379,-0.5903699417677003,-1.4818283702363473,10642,INFY,1.5,0.3,20
-0.5297697589754632,-0.13033510674879284,0.6045856042097351,397,0.6926952141057935,16.1183879093199,155,0.009056160969258844,-0.02557614163237291,-0.03390946002917044,-0.5959355525741428,10642,INFY,1.5,0.3,50
-0.2065673515289789,-0.0662916714520265,0.6278894944559293,214,0.7242990654205608,31.060747663551403,198,0.013027377391815958,-0.038442179083163074,0.23953152814902243,-0.4883765983241703,10642,INFY,1.5,0.3,100
-3.840369917475987,-0.5161959021524734,0.503100920879534,1756,0.6304100227790432,3.0466970387243735,32,0.0024406259540791456,-0.010795367165922984,-1.615240744546042,-2.6891796149723612,10642,INFY,1.5,0.6,10
-2.2088975881410198,-0.36886891611427175,0.5112760759255779,1007,0.6564051638530288,5.385302879841112,43,0.003735769152718651,-0.014740937902939816,-0.9318354364733763,-1.699185667996772,10642,INFY,1.5,0.6,20
-0.7802866362601834,-0.1653158010779332,0.5250892689344109,491,0.7026476578411406,11.309572301425662,87,0.007059742235036335,-0.0227443828039333,-0.25123217641346274,-0.6338366418732634,10642,INFY,1.5,0.6,50
-0.5088215963594789,-0.11870702137086928,0.5436947942116144,259,0.7142857142857143,22.204633204633204,189,0.009891194375801028,-0.032889359448491855,-0.04481107781526458,-0.5591305618499423,10642,INFY,1.5,0.6,100
-5.238462317316993,-0.6137345749507198,0.41712084194700244,2157,0.5656003708854891,2.0560964302271674,14,0.0013536133784239567,-0.007830946696117278,-2.3402538912881976,-3.345934841296466,10642,INFY,1.5,1.0,10
-3.4303020189938755,-0.4845250554379744,0.4188122533358391,1329,0.63732129420617,3.351392024078254,33,0.0021299714835938434,-0.011873348206651403,-1.5391382806301799,-2.379729708371811,10642,INFY,1.5,1.0,20
-1.4325120478416327,-0.25267703690857285,0.42792708137568125,707,0.7114568599717115,6.413012729844413,50,0.00396866813255318,-0.017521400194336904,-0.5663107162142247,-1.011814852756253,10642,INFY,1.5,1.0,50
-0.7267526577336136,-0.14397719432093048,0.4335651193384702,405,0.7481481481481481,11.34320987654321,110,0.0056398228824077155,-0.024350860495947514,-0.3237154664142977,-0.4512059708028109,10642,INFY,1.5,1.0,100
-9.042990238588676,-0.8043466206887191,0.33734260477353883,2763,0.07745204487875498,1.2993123416576184,6,0.0008729930234761377,-0.003930069237477869,-4.353215603760037,-5.477710375547158,10642,INFY,1.5,1.5,10
-7.169635659754853,-0.7340238261309747,0.32634843074610037,2005,0.05536159600997506,1.7321695760598503,13,0.0007385655038146101,-0.004238667278925751,-3.299516566382314,-4.646538488979639,10642,INFY,1.5,1.5,20
-4.938246451150885,-0.6038125261647946,0.321931967675249,1398,0.04864091559370529,2.4463519313304722,35,0.0006864422956214874,-0.004150762214997353,-2.2380018696217308,-3.235833800222487,10642,INFY,1.5,1.5,50
-3.756245614002671,-0.5009494995370342,0.3274760383386581,1023,0.02932551319648094,3.3870967741935485,50,0.0008243701512238641,-0.004102454179307163,-1.6060343786073084,-2.442971516907988,10642,INFY,1.5,1.5,100
-1.9089637424614825,-0.3310010332394481,0.553091524149596,1114,0.6436265709156194,5.280071813285458,39,0.004713730066112085,-0.01432203158833084,-0.7270474305236333,-1.579054652641346,10642,INFY,2.0,0.0,10
-0.9602571104045159,-0.19302318987164077,0.5791204660778049,610,0.660655737704918,10.080327868852459,63,0.007201664630434287,-0.019523163183436405,-0.23173559631767612,-0.9072883365886426,10642,INFY,2.0,0.0,20
-0.4154159796789679,-0.10571803445869014,0.5828791580529975,254,0.6811023622047244,24.283464566929133,152,0.011818722905441737,-0.031063452256766863,-0.028159235566726032,-0.44334133458996894,10642,INFY,2.0,0.0,50
-0.13670119263879946,-0.05267660557032576,0.6258222138695734,133,0.6842105263157895,49.81203007518797,229,0.019167942836912585,-0.04556513872379747,0.29066049465067517,-0.46011352289112367,10642,INFY,2.0,0.0,100
-2.3024843258199397,-0.3673941936103858,0.5022552151851156,1229,0.6493083807973963,4.345809601301871,39,0.004013771895461823,-0.013609029477361123,-0.7959632015493272,-1.8665385306147817,10642,INFY,2.0,0.3,10
-1.1702488266733333,-0.21725340455878905,0.5140011276075925,674,0.6661721068249258,8.094955489614243,43,0.006206405770096856,-0.018295577450120646,-0.29288396271287265,-1.0369447727907843,10642,INFY,2.0,0.3,20
-0.5361154846323477,-0.12162695558902221,0.5159744408945687,276,0.6811594202898551,19.768115942028984,151,0.01035029021977649,-0.028868911627483618,-0.17769021408242003,-0.4169194478181584,10642,INFY,2.0,0.3,50
-0.08880455168341016,-0.03863206019201414,0.5378688216500658,153,0.6928104575163399,37.18300653594771,198,0.01685243526442695,-0.03995892861893127,0.25083702567843075,-0.34254853273894376,10642,INFY,2.0,0.3,100
-2.9408277729740098,-0.4116558759050504,0.43722984401428305,1336,0.6362275449101796,3.479790419161677,32,0.003311592670019708,-0.012219371603665152,-1.0713593803742754,-2.0524014494902376,10642,INFY,2.0,0.6,10
-1.5287563542394973,-0.2597391859546181,0.4431497838752114,742,0.6482479784366577,6.336927223719677,42,0.005219829955179103,-0.01604391405411236,-0.5279440870825148,-1.1487792725996626,10642,INFY,2.0,0.6,20
-0.7190484094821621,-0.1424232627558968,0.43976696109753804,313,0.6325878594249201,14.840255591054314,84,0.009313838098267324,-0.02252785175342206,-0.3347663611603854,-0.41179664702622115,10642,INFY,2.0,0.6,50
-0.3397066585286915,-0.08136325497071405,0.4560233038902462,169,0.6686390532544378,28.50887573964497,189,0.013825252273718548,-0.03454581571518983,-0.01260292894306779,-0.3597092441773669,10642,INFY,2.0,0.6,100
-3.5816783869742177,-0.4478495548308521,0.34730313850779926,1546,0.6015523932729625,2.388098318240621,13,0.002441658478284008,-0.009407678509612348,-1.3035637429061486,-2.220823834210931,10642,INFY,2.0,1.0,10
-2.226315959435272,-0.3272051867991643,0.34890058259725615,882,0.6281179138321995,4.209750566893424,33,0.003898027141943739,-0.013641384386712425,-0.8153650234785597,-1.4995020187262849,10642,INFY,2.0,1.0,20
-0.8602723175543424,-0.15187704570188076,0.3345235857921443,387,0.6563307493540051,9.162790697674419,49,0.007056608107118082,-0.019817414865904416,-0.3968687543164679,-0.44646896364082633,10642,INFY,2.0,1.0,50
-0.304052999781774,-0.06504381056888371,0.3492764517947754,222,0.6891891891891891,16.66216216216216,109,0.010228442723174865,-0.026531944088491577,-0.21753350727219878,-0.048218898187965625,10642,INFY,2.0,1.0,100
-5.25953085201404,-0.5586224121188912,0.2539936102236422,1848,0.4518398268398268,1.4626623376623376,7,0.0011104560691607365,-0.005756226193601785,-1.967555032689865,-2.936271283679528,10642,INFY,2.0,1.5,10
-3.372674225848346,-0.4131841128888661,0.2464762262732569,1156,0.596885813148789,2.269031141868512,13,0.0018651693038275157,-0.009544065107460304,-1.2387851417774176,-1.9217823786580976,10642,INFY,2.0,1.5,20
-1.4849050563945014,-0.21556865863689018,0.22834053749295244,549,0.663023679417122,4.415300546448087,35,0.0035010064622501046,-0.014261809377221867,-0.6222366401826269,-0.7418317423443803,10642,INFY,2.0,1.5,50
-0.7460590719010559,-0.11898497344094018,0.24149595940612667,346,0.7398843930635838,7.375722543352601,50,0.005215539485969757,-0.021871067434768507,-0.42095610250864934,-0.2122618582122582,10642,INFY,2.0,1.5,100
-1.7940207903039016,-0.3129935442599066,0.5415335463258786,1069,0.6426566884939195,5.387277829747427,39,0.004864571013881809,-0.014367864174499336,-0.7240037965362117,-1.4225600315857312,10642,INFY,2.1,0.0,10
-0.9284686287335335,-0.18597025675819667,0.5625822213869573,579,0.6563039723661486,10.316062176165802,63,0.007399360934145189,-0.01960638231432282,-0.2206982288705296,-0.8692146967045408,10642,INFY,2.1,0.0,20
-0.3741514962816835,-0.09596325916842226,0.5633339597819959,239,0.6778242677824268,24.93723849372385,152,0.012205468549448907,-0.03101358834175187,0.0076110695690591035,-0.4183714668732293,10642,INFY,2.1,0.0,50
-0.12598621434242857,-0.04964760177499654,0.6053373426047736,127,0.7007874015748031,50.48031496062992,229,0.019171809249101206,-0.0489138307788744,0.2994659004267149,-0.4519004468539353,10642,INFY,2.1,0.0,100
-2.1550239616507887,-0.34590716049779757,0.48985153166697987,1174,0.6490630323679727,4.436967632027257,39,0.004181285482175309,-0.013706808930259058,-0.7612712005248796,-1.6997945413242679,10642,INFY,2.1,0.3,10
-1.1846150525443333,-0.21676148711451626,0.49746288291674495,632,0.6566455696202531,8.354430379746836,43,0.006352035159553182,-0.018274466858569732,-0.27886268414552284,-1.050602032949538,10642,INFY,2.1,0.3,20
-0.5396527994266753,-0.11955577847474033,0.49436196203721106,256,0.67578125,20.4140625,151,0.01049332230971071,-0.028930278693634345,-0.1506313550703778,-0.43523701692132016,10642,INFY,2.1,0.3,50
-0.04154966275074345,-0.028699460924674843,0.5149408006013907,146,0.7054794520547946,37.321917808219176,198,0.017228097096868438,-0.04199620993431499,0.280906024561311,-0.31224905075940645,10642,INFY,2.1,0.3,100
-2.772180857899504,-0.38913471217261886,0.42585980078932534,1268,0.636435331230284,3.5709779179810726,32,0.00346880484522915,-0.012359123538667551,-1.0172371582086295,-1.8809932830171887,10642,INFY,2.1,0.6,10
-1.5346309566391083,-0.2578285488372907,0.4280210486750611,689,0.6400580551523948,6.590711175616836,42,0.0053616152126161045,-0.016244612651171154,-0.5094382200640787,-1.1547534086626654,10642,INFY,2.1,0.6,20
-0.6905634277114094,-0.13439924269378106,0.4188122533358391,288,0.6319444444444444,15.354166666666666,84,0.009466746732877576,-0.02281719397548919,-0.3039657631447441,-0.3917088928733914,10642,INFY,2.1,0.6,50
-0.2888502639345507,-0.07124268717500207,0.43488066152978766,159,0.6792452830188679,28.91194968553459,189,0.014264962790661688,-0.03625539879822306,0.009276700889966127,-0.31768605820787965,10642,INFY,2.1,0.6,100
-3.264245157369326,-0.41341498484397404,0.3349934222890434,1459,0.6086360520904729,2.440712816997944,13,0.0026185682945159576,-0.009604294595800214,-1.16968209686866,-1.989081471803091,10642,INFY,2.1,1.0,10
-2.1218867473494782,-0.31101291903270506,0.33358391279834615,812,0.6231527093596059,4.37192118226601,33,0.0041149088900333496,-0.013906667778950138,-0.7306120849919064,-1.442684357009962,10642,INFY,2.1,1.0,20
-0.8007985052482965,-0.13959559069279706,0.3177034392031573,351,0.6695156695156695,9.592592592592593,49,0.007262940428109221,-0.021283218406002485,-0.3652988392114045,-0.39676349527921706,10642,INFY,2.1,1.0,50
-0.2797164350610635,-0.05991422235384675,0.3300131554219132,201,0.681592039800995,17.388059701492537,102,0.010731790924205635,-0.026684834026353337,-0.1770495856997887,-0.0605244353706528,10642,INFY,2.1,1.0,100
-4.6729517853224865,-0.5097640905004219,0.24121405750798722,1721,0.5072632190586868,1.4915746658919233,6,0.001316820667311381,-0.00638858120651056,-1.688330516531895,-2.5796019040262244,10642,INFY,2.1,1.5,10
-3.093339650490614,-0.37743510934550933,0.23256906596504417,1028,0.5963035019455253,2.407587548638132,13,0.002201743048863745,-0.010013811665837518,-1.0909730568918408,-1.7150902954772536,10642,INFY,2.1,1.5,20
-1.2973399378524129,-0.1875854406319832,0.2155609847772975,473,0.6659619450317125,4.837209302325581,35,0.004113822886929939,-0.015524302837523686,-0.5398290123609177,-0.6171566265848939,10642,INFY,2.1,1.5,50
-0.6206750440587446,-0.09942466885759127,0.22476978011651946,293,0.7235494880546075,8.10580204778157,50,0.006156899283007283,-0.022343345571935402,-0.3539383386630029,-0.15061000466622082,10642,INFY,2.1,1.5,100
-1.5482156484984846,-0.26445501899186646,0.4840255591054313,898,0.6380846325167038,5.73162583518931,38,0.005316504174418916,-0.014744555480264196,-0.5021386790564013,-1.2434849600874243,10642,INFY,2.5,0.0,10
-0.6277275859718511,-0.1283134644616844,0.5021612478857358,486,0.6460905349794238,10.96707818930041,63,0.008377412528194326,-0.019296419621728008,-0.11368532971200063,-0.5747913113721979,10642,INFY,2.5,0.0,20
-0.27333372508042775,-0.07158418669041058,0.4798909979327194,188,0.6542553191489362,26.97872340425532,126,0.013988266952920898,-0.03056687959927389,-0.10801179670870766,-0.15827854203482505,10642,INFY,2.5,0.0,50
-0.16153193097041785,-0.05300004392024004,0.5197331328697613,98,0.6938775510204082,56.1530612244898,229,0.02141487527894719,-0.05479920603413756,0.2992641286815695,-0.4870287907372873,10642,INFY,2.5,0.0,100
-1.9276719078828932,-0.30178412964047824,0.43506859612854726,966,0.6262939958592133,4.788819875776397,38,0.0046830134832761446,-0.013590359114944375,-0.5800177880963354,-1.492878695016516,10642,INFY,2.5,0.3,10
-0.8757889649757067,-0.1601766152333119,0.4399548956962977,519,0.653179190751445,8.99421965317919,43,0.007239580225007745,-0.01874085452156175,-0.17255677803935282,-0.7465793395641369,10642,INFY,2.5,0.3,20
-0.44042696973626855,-0.0948359419527824,0.41317421537305016,195,0.6717948717948717,22.369230769230768,123,0.011820173850781596,-0.031011899402831652,-0.24945446139891617,-0.18686432592992047,10642,INFY,2.5,0.3,50
-0.107430192762054,-0.038191747730444106,0.4412704378876151,109,0.7339449541284404,42.825688073394495,198,0.018095469801279223,-0.053626308626110605,0.2513549024724633,-0.3588802685273326,10642,INFY,2.5,0.3,100
-2.4225327507069196,-0.33159191303496527,0.3736139823341477,1024,0.6201171875,3.87890625,32,0.003977962492447137,-0.01256095794770737,-0.7474349246472138,-1.6127715343070224,10642,INFY,2.5,0.6,10
-1.1889718515026486,-0.1956909499399838,0.37370794963352755,551,0.631578947368421,7.192377495462795,42,0.006288010527495056,-0.016635647925775623,-0.3305408993757395,-0.8582679659884318,10642,INFY,2.5,0.6,20
-0.5444237790735501,-0.10198323374313933,0.34871264799849655,214,0.6448598130841121,17.177570093457945,84,0.010499950062376964,-0.025531116093082257,-0.31620967123823696,-0.1751620432279936,10642,INFY,2.5,0.6,50
-0.2178796169967502,-0.054256772568767694,0.3645931215936854,117,0.7008547008547008,32.92307692307692,189,0.01601386934437626,-0.04372011301526177,0.01590714399707322,-0.23297381329238243,10642,INFY,2.5,0.6,100
-2.7299484131068423,-0.33916159627533277,0.2850967863183612,1129,0.608503100088574,2.683790965456156,14,0.0031897452727244475,-0.010484933557200902,-0.8618759173349342,-1.5811097125861686,10642,INFY,2.5,1.0,10
-1.7652360381055607,-0.24868705310736638,0.2829355384326254,603,0.6135986733001658,4.993366500829187,33,0.004941694144613216,-0.014959003228317199,-0.46574433513828906,-1.1912765835527286,10642,INFY,2.5,1.0,20
-0.6894567870575634,-0.11147199622499238,0.2578462694982146,245,0.6448979591836734,11.142857142857142,49,0.008827842469662006,-0.022791654929092638,-0.3712202089478068,-0.21685465967665557,10642,INFY,2.5,1.0,50
-0.23073601173939287,-0.04764551325683597,0.2653636534485999,132,0.696969696969697,21.28787878787879,101,0.012647350725566992,-0.03356155533391231,-0.12462781701347404,-0.05427812959085467,10642,INFY,2.5,1.0,100
-3.5126613216001905,-0.38395196065705156,0.19610975380567564,1263,0.5629453681710214,1.6524148851939826,7,0.0021000726448164695,-0.007939901374143118,-1.064810916837637,-1.8248629912248548,10642,INFY,2.5,1.5,10
-2.1279094582818554,-0.2547179631760495,0.18624318737079495,703,0.6059743954480796,2.8193456614509245,13,0.0033382473370803293,-0.01135394965544576,-0.5913804066102759,-1.1315702823519793,10642,INFY,2.5,1.5,20
-0.9886803920305218,-0.13222171942566216,0.16895320428490884,289,0.643598615916955,6.221453287197232,35,0.005829540328367751,-0.018097404724644044,-0.4371627909057313,-0.3425753946562031,10642,INFY,2.5,1.5,50
-0.42917900731075903,-0.0659360850483043,0.16820146588987034,164,0.6829268292682927,10.829268292682928,50,0.009803514111897652,-0.026904764855280407,-0.2465074801393143,-0.05454671180272973,10642,INFY,2.5,1.5,100
-1.3737041323782595,-0.22326682819821062,0.39945498966359705,682,0.6231671554252199,6.2272727272727275,33,0.005926009864540046,-0.015360516747107993,-0.3055575588270894,-1.1235410527501457,10642,INFY,3.0,0.0,10
-0.5177603367422808,-0.09921023055993013,0.402555910543131,357,0.6246498599439776,11.96078431372549,63,0.009544351216884642,-0.019712131023250652,0.012375418769117151,-0.5254106545194289,10642,INFY,3.0,0.0,20
-0.28315849117640646,-0.06607177928738893,0.3700432249577147,132,0.6363636363636364,29.62121212121212,125,0.01599533145478789,-0.033425092150124076,-0.17937724209187586,-0.0814193389118975,10642,INFY,3.0,0.0,50
-0.35459070273363275,-0.07766579173720287,0.37258034204096974,64,0.671875,61.734375,229,0.021869547722634997,-0.06315245682539951,0.03119135683395706,-0.4170023980940419,10642,INFY,3.0,0.0,100
-1.7133519119741336,-0.2556921974795032,0.35679383574516066,726,0.6088154269972452,5.2245179063360885,33,0.005342222281487562,-0.014290965255672226,-0.30566960075374516,-1.391702283439665,10642,INFY,3.0,0.3,10
-0.6847134752302668,-0.118502722352934,0.34786694230407816,376,0.6223404255319149,9.808510638297872,42,0.008544783809028598,-0.018636548761479407,-0.05479978528284012,-0.5921107275345439,10642,INFY,3.0,0.3,20
-0.4183402592524511,-0.08277221510754525,0.3177974065025371,134,0.664179104477612,25.029850746268657,122,0.013835752256076002,-0.03587194945454677,-0.27593482498506705,-0.10692094967877348,10642,INFY,3.0,0.3,50
-0.3011256952574815,-0.062434995943439556,0.304078180793084,67,0.7014925373134329,48.08955223880597,198,0.019285713942206708,-0.06048467891036977,0.03149563678537863,-0.33476065970905877,10642,INFY,3.0,0.3,100
-2.1477239624659226,-0.277589808386093,0.29778237173463634,745,0.6013422818791946,4.248322147651007,32,0.004693239807630363,-0.013479291833050196,-0.49499191116932045,-1.4057863294281847,10642,INFY,3.0,0.6,10
-0.966880747718825,-0.1500349031787518,0.2934598759631648,391,0.5882352941176471,7.951406649616368,42,0.00765607771973592,-0.016354378773331592,-0.23138048164281932,-0.6407766253243053,10642,INFY,3.0,0.6,20
-0.4478961835230312,-0.07804736774105858,0.25671866190565684,143,0.6643356643356644,18.90909090909091,84,0.012278145271668229,-0.03176647886857762,-0.3114266777647393,-0.04694050711850488,10642,INFY,3.0,0.6,50
-0.3353404203987345,-0.06331221508278664,0.24516068408193947,71,0.704225352112676,36.54929577464789,189,0.016972088978344763,-0.05543009547667484,-0.11592483027601919,-0.1995027258169143,10642,INFY,3.0,0.6,100
-2.2265118413370923,-0.2623987962530935,0.22054125164442773,801,0.599250936329588,2.9250936329588013,14,0.003878601451067143,-0.011371980292007498,-0.5238965522132092,-1.2647804250089696,10642,INFY,3.0,1.0,10
-1.3210927428742114,-0.1773533337313584,0.218380003758692,417,0.5731414868105515,5.5731414868105515,33,0.006382321649457661,-0.014856987043863939,-0.25208457752204494,-0.8670842420653556,10642,INFY,3.0,1.0,20
-0.48769262405007874,-0.07268615298901927,0.1835181356887803,155,0.6258064516129033,12.509677419354839,49,0.010977863328082921,-0.024488074849189294,-0.299175706624935,-0.05627989180400059,10642,INFY,3.0,1.0,50
-0.2541340235394414,-0.042772250934546154,0.17139635406878406,77,0.7142857142857143,23.506493506493506,97,0.014863785881540265,-0.04515132223206882,-0.15312747648118114,-0.02269338913961842,10642,INFY,3.0,1.0,100
-2.6650121396211697,-0.2794129564034514,0.14922007141514754,864,0.5694444444444444,1.837962962962963,7,0.0028696734294775938,-0.009030030737593975,-0.6876749864236473,-1.2596171206583353,10642,INFY,3.0,1.5,10
-1.5515100671032254,-0.17540212363516544,0.13860176658522835,450,0.5955555555555555,3.2777777777777777,13,0.004621987947139271,-0.012950968220913253,-0.42019802468838297,-0.6981854216845044,10642,INFY,3.0,1.5,20
-0.6786443881603854,-0.08387774864464653,0.1152039090396542,164,0.6463414634146342,7.475609756097561,35,0.007718411337393988,-0.022116812956565868,-0.31503324632445434,-0.14959030339260324,10642,INFY,3.0,1.5,50
