sharpe,cagr,exposure,trades,win_rate,avg_bars,max_bars,avg_win,avg_loss,long_pnl,short_pnl,bars,inst,group,lrc_dev,gate,bps,inside_pct
-2.5900027260779925,-0.4349831716260073,0.5825972561548581,626,0.5942492012779552,9.89297124600639,73,0.007127086270323854,-0.02359963597632769,-0.941444223914449,-2.401587221512311,10642,RELIANCE,NSE 1h,2.0,False,0.0,0.8671302386769404
-2.7917128887961833,-0.45774148264706827,0.5825972561548581,626,0.5910543130990416,9.89297124600639,73,0.006764200671516672,-0.023813225366749718,-1.065444223914449,-2.5279872215123103,10642,RELIANCE,NSE 1h,2.0,False,2.0,0.8671302386769404
-3.0952704826565185,-0.4901796118923522,0.5825972561548581,626,0.5686900958466453,9.89297124600639,73,0.006418953164142745,-0.023163625080968805,-1.251444223914449,-2.7175872215123107,10642,RELIANCE,NSE 1h,2.0,False,5.0,0.8671302386769404
-2.490778049166448,-0.41567855764695816,0.5599511370043225,600,0.5883333333333334,9.92,69,0.0072580352981138655,-0.023055255611673986,-0.9313835726079929,-2.201178103241287,10642,RELIANCE,NSE 1h,3.0,True,0.0,0.9625070475474535
-2.688398399683096,-0.43825603584231143,0.5599511370043225,600,0.585,9.92,69,0.006897904889273188,-0.02326797707624164,-1.0497835726079927,-2.322778103241287,10642,RELIANCE,NSE 1h,3.0,True,2.0,0.9625070475474535
-2.985824550807363,-0.4705049588638904,0.5599511370043225,600,0.5616666666666666,9.92,69,0.006572574759965988,-0.02261414209109436,-1.227383572607993,-2.505178103241287,10642,RELIANCE,NSE 1h,3.0,True,5.0,0.9625070475474535
-2.5900027260779925,-0.4349831716260073,0.5825972561548581,626,0.5942492012779552,9.89297124600639,73,0.007127086270323854,-0.02359963597632769,-0.941444223914449,-2.401587221512311,10642,RELIANCE,NSE 1h,3.0,False,0.0,0.9625070475474535
-2.7917128887961833,-0.45774148264706827,0.5825972561548581,626,0.5910543130990416,9.89297124600639,73,0.006764200671516672,-0.023813225366749718,-1.065444223914449,-2.5279872215123103,10642,RELIANCE,NSE 1h,3.0,False,2.0,0.9625070475474535
-3.0952704826565185,-0.4901796118923522,0.5825972561548581,626,0.5686900958466453,9.89297124600639,73,0.006418953164142745,-0.023163625080968805,-1.251444223914449,-2.7175872215123107,10642,RELIANCE,NSE 1h,3.0,False,5.0,0.9625070475474535
-0.7349100434521908,-0.07583390345609196,0.17874259937975753,219,0.6894977168949772,8.684931506849315,55,0.005903668024981201,-0.01999878380189699,-0.04439601229262565,-0.4240674144642079,10641,HDFCBANK,NSE 1h,0.5,True,0.0,0.26275725965604735
